=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-1-30_19-35-5
====================================================================================
19:35:5 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:35:5 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
19:35:5 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
19:35:5 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
19:35:5 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
19:35:5 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
19:35:5 | [PermissionManager] Adding Super Admin (76561198116299684)
19:35:5 | [PermissionManager] Adding Super Admin (76561198124555828)
19:35:5 | [PermissionManager] Loaded UserGroups.json
19:35:5 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
19:35:5 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
19:35:5 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
19:35:5 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
19:35:5 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
19:35:5 | Building Sets Loaded: 3
19:35:5 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
19:35:5 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
19:36:16 | Player "BouRHooD" (steamId=76561198116299684) connected to server!
19:36:32 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5181.839355, 99.529999, 907.712341>)
19:36:32 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5174.397949, 99.529999, 912.203613>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.887207, 99.529999, 917.879150>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.819824, 99.530014, 917.939026>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.755859, 99.529999, 917.995789>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.695313, 99.529999, 918.049622>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.636230, 99.530006, 918.099243>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.581055, 99.529991, 918.145752>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.524414, 99.529999, 918.193420>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.462891, 99.529991, 918.243408>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.393066, 99.529991, 918.298584>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5164.043457, 99.529999, 921.334656>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.902344, 99.529999, 922.367615>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.360840, 99.529999, 922.838440>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.187988, 99.529999, 922.970520>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.129395, 99.529991, 923.002441>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5158.537109, 99.529999, 926.221985>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5157.712891, 99.529999, 926.933228>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5156.897949, 99.529991, 927.588501>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5156.745117, 99.530006, 927.671326>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5156.715332, 99.530006, 927.664001>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5156.662598, 99.529999, 927.651367>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5156.595215, 99.529999, 927.641968>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.873535, 99.529991, 928.213806>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.351074, 99.529999, 928.654602>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.803223, 99.529991, 929.115234>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.254395, 99.530022, 929.605042>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5153.701172, 99.529991, 930.062561>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5153.201172, 99.529999, 930.477661>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5152.479980, 99.529991, 931.096619>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5151.846191, 99.529999, 931.598389>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5151.324219, 99.529991, 932.012451>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5150.453613, 99.529999, 932.760071>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5149.756836, 99.529999, 933.327881>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5149.239258, 99.529991, 933.750122>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5148.226074, 99.529961, 934.605774>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.523438, 99.529999, 935.177551>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.045410, 99.530006, 935.567749>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5146.713379, 99.529999, 935.838440>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5146.481445, 99.529999, 936.025757>)
19:36:33 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5144.470703, 99.529999, 937.694519>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.995117, 99.529984, 935.712219>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.345215, 99.529991, 931.921265>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.415527, 99.530006, 931.894897>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.487305, 99.530006, 931.874329>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.561035, 99.530006, 931.840210>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.631836, 99.529991, 931.810852>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.708496, 99.529999, 931.773376>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.782227, 99.529999, 931.738464>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5154.858887, 99.530006, 931.695923>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5157.720215, 99.529999, 929.453430>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5158.858887, 99.529999, 928.597961>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5159.290039, 99.529999, 928.277527>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5159.873047, 99.529999, 928.036072>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5160.069824, 99.530006, 927.970581>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5160.128906, 99.529999, 927.952515>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5163.106934, 99.530006, 925.811401>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5163.906738, 99.529968, 925.246338>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5164.100586, 99.530022, 925.109009>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.084961, 99.529999, 924.554260>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.259766, 99.529999, 924.419861>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.276855, 99.529999, 924.363464>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.307129, 99.529999, 924.265381>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.342773, 99.529999, 924.180237>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.947266, 99.529991, 923.690186>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5166.366699, 99.529999, 923.357178>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5166.801270, 99.529999, 923.012756>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.416016, 99.529999, 922.613708>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.963379, 99.529999, 922.223389>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5168.460449, 99.530006, 921.868286>)
19:36:34 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5169.100098, 99.529999, 921.399353>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5169.618164, 99.529999, 920.975647>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5170.062500, 99.529999, 920.622070>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5170.424805, 99.530006, 920.336060>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.212891, 99.529991, 919.691040>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.764648, 99.529999, 919.200378>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5172.145020, 99.529991, 918.860718>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5172.419922, 99.529991, 918.626526>)
19:36:35 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5172.625488, 99.529999, 918.454224>)
19:36:36 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5182.518555, 99.529991, 911.957520>)
19:36:36 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5190.508789, 99.655502, 910.166992>)
19:36:39 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5192.425293, 99.750046, 909.681580>)
19:36:59 | "BouRHooD" (steamid=76561198116299684) Spawned Item: (FBF_Fireplace)
19:38:5 | "BouRHooD" (steamid=76561198116299684) Spawned Item: (PetrolLighter)
19:42:56 | Player "BouRHooD" (steamId=76561198116299684) initiated disconnect process...
19:43:1 | Player "BouRHooD" (steamId=76561198116299684) disconnected from server.
