=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-1-17_11-49-2
====================================================================================
11:49:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
11:49:2 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
11:49:2 | [PermissionManager] Perm (MenuBansManager) has been registered!
11:49:2 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
11:49:2 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
11:49:2 | [PermissionManager] Perm (MenuWebHooks) has been registered!
11:49:2 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
11:49:2 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
11:49:2 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
11:49:2 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
11:49:2 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
11:49:2 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
11:49:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
11:49:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
11:49:2 | [PermissionManager] Adding Super Admin (76561198116299684)
11:49:2 | [PermissionManager] Adding Super Admin (76561198124555828)
11:49:2 | [PermissionManager] Loaded UserGroups.json
11:49:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
11:49:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
11:49:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
11:49:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
11:49:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
11:49:2 | Building Sets Loaded: 0
11:49:2 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
11:49:2 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
11:50:48 | Player "BorisBritva" (steamId=76561198124555828) connected to server!
11:53:26 | "BorisBritva" (steamid=76561198124555828) gave godmode to (steamid=76561198124555828)
11:53:42 | "76561198124555828" (steamid=76561198124555828) teleported to (pos=<8895.889648, 107.059998, 15046.400391>)
11:53:42 | "BorisBritva" (steamid=76561198124555828) Teleporting player: "BorisBritva" (steamid=76561198124555828) to (pos=<8895.890625, 0.000000, 15046.401367>)
11:55:12 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (Hatchback_02)
11:55:32 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:32 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:32 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:32 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:32 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:38 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi) on "BorisBritva" (steamid=76561198124555828)
11:55:39 | "BorisBritva" (steamid=76561198124555828) Spawned Item: (SodaCan_Pipsi)
11:56:42 | "76561198124555828" (steamid=76561198124555828) teleported to (pos=<5260.520020, 100.505394, 860.327026>)
11:56:42 | "BorisBritva" (steamid=76561198124555828) Teleporting player: "BorisBritva" (steamid=76561198124555828) to (pos=<5260.519531, 0.000000, 860.327148>)
12:1:25 | Player "BorisBritva" (steamId=76561198124555828) initiated disconnect process...
12:1:26 | Player "BorisBritva" (steamId=76561198124555828) disconnected early from server (EXIT NOW).
12:1:30 | Player "BorisBritva" (steamId=76561198124555828) disconnected from server.
